FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073
PLST,TX,050,00,00,000,03,0000119,0500000US48235,48235,3,7,48,01779801,235,H1,01383903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41660,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723485995,176317,Irion,Irion County,A,,1513,785,+31.3034241,-100.9813037,06,,,1184,1076,947,4,13,0,1,111,108,96,1,12,1,1,74,0,0,0,2,0,3,0,0,2,0,6,0,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,1184,262,922,896,882,4,8,0,1,1,26,18,1,10,1,1,0,0,0,0,0,0,3,0,0,2,0,5,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000120,0500000US48237,48237,3,7,48,01779801,237,H1,01383904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359405674,23704615,Jack,Jack County,A,,8472,3785,+33.2321604,-098.1711775,06,,,6649,6266,5302,284,58,29,0,593,383,360,7,86,6,6,249,3,1,0,1,0,0,1,0,0,0,17,4,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6649,1029,5620,5473,5135,276,31,29,0,2,147,144,7,81,6,5,40,3,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000121,0500000US48239,48239,3,7,48,01779801,239,H1,01383905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148246693,71039573,Jackson,Jackson County,A,,14988,6996,+28.9598019,-096.5890800,06,,,11340,9937,7739,704,70,108,0,1316,1403,1371,37,163,4,3,1135,0,9,0,3,0,0,13,1,0,3,20,0,0,0,0,0,0,5,0,8,0,2,0,2,1,0,0,0,2,0,0,6,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,5,1,4,0,0,0,0,1,1,11340,3282,8058,7793,6899,682,36,108,0,68,265,256,27,150,3,3,60,0,9,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000122,0500000US48241,48241,3,7,48,01779801,241,H1,01383906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431105358,80399907,Jasper,Jasper County,A,,32980,16172,+30.7529323,-094.0222943,06,,,25539,24553,19340,4147,134,101,16,815,986,955,77,413,10,5,422,20,0,0,0,0,0,2,5,0,1,23,9,0,0,0,0,0,9,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,3,3,25539,1456,24083,23399,19005,4131,101,97,16,49,684,674,77,397,10,2,163,20,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,3,3
PLST,TX,050,00,00,000,03,0000123,0500000US48243,48243,3,7,48,01779801,243,H1,01383907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5865172239,206206,Jeff Davis,Jeff Davis County,A,,1996,1510,+30.6253574,-104.1918730,06,,,1711,1450,1291,1,23,15,2,118,261,236,0,27,1,5,202,0,0,0,0,0,1,0,0,0,0,18,2,0,0,2,0,0,6,0,0,0,2,3,0,0,0,1,1,0,0,1,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1711,463,1248,1197,1164,0,6,14,0,13,51,39,0,27,1,5,5,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000124,0500000US48245,48245,3,7,48,01779801,245,H1,01383908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13140,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270802077,610951822,Jefferson,Jefferson County,A,,256526,108330,+29.8539997,-094.1493306,06,,,195680,180835,89211,63275,1309,7822,93,19125,14845,14295,881,1462,362,32,10399,289,69,16,418,21,0,264,10,61,11,500,152,15,3,79,3,2,209,15,13,0,1,0,7,0,0,1,0,0,0,0,48,15,0,26,5,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,195680,39717,155963,151939,80230,62762,528,7754,53,612,4024,3762,825,1316,348,23,642,278,62,16,204,9,0,10,10,19,0,230,143,10,3,31,2,2,18,15,0,0,1,0,5,0,0,0,0,0,0,0,32,15,0,10,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000125,0500000US48247,48247,3,7,48,01779801,247,H1,01383909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942674729,92565,Jim Hogg,Jim Hogg County,A,,4838,2242,+27.0532315,-098.7475716,06,,,3516,2211,1723,4,17,19,0,448,1305,1294,0,8,6,6,1268,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3516,3077,439,377,335,4,11,19,0,8,62,62,0,8,4,6,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000126,0500000US48249,48249,3,7,48,01779801,249,H1,01383910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10860,2,204,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240795377,8723372,Jim Wells,Jim Wells County,A,,38891,16156,+27.7335157,-098.0908141,06,,,28630,20473,16374,179,214,112,15,3579,8157,8083,38,202,11,3,7761,5,0,0,14,0,0,42,0,7,0,70,5,0,0,6,3,0,52,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28630,22115,6515,6072,5695,136,52,112,14,63,443,437,28,129,11,3,258,1,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000127,0500000US48251,48251,3,7,48,01779801,251,H1,01383911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100,1,206,23104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877175836,24227741,Johnson,Johnson County,A,,179927,65625,+32.3798207,-097.3649587,06,,,133965,119675,100113,4968,1306,1423,539,11326,14290,13876,504,3041,338,59,9501,32,20,9,117,17,4,149,46,23,16,371,73,9,0,40,25,5,177,19,11,6,0,0,6,0,0,0,0,0,0,0,36,7,0,22,0,0,0,0,6,1,0,0,0,0,0,0,3,2,0,0,1,0,0,4,4,133965,27491,106474,101441,93594,4819,690,1378,532,428,5033,4856,469,2802,318,49,1056,30,20,9,33,6,4,8,45,7,0,160,64,9,0,24,22,5,13,19,3,1,0,0,0,0,0,0,0,0,0,0,10,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,4,4
PLST,TX,050,00,00,000,03,0000128,0500000US48253,48253,3,7,48,01779801,253,H1,01383912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10180,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405076785,22097342,Jones,Jones County,A,,19663,7037,+32.7437089,-099.8744297,06,,,16187,15218,10438,1906,88,87,0,2699,969,930,21,184,14,7,682,5,1,0,9,0,0,6,1,0,0,37,9,0,0,9,0,0,13,0,4,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16187,4302,11885,11592,9555,1880,51,86,0,20,293,266,21,176,14,7,44,2,1,0,0,0,0,0,1,0,0,27,9,0,0,7,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000129,0500000US48255,48255,3,7,48,01779801,255,H1,01383913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936669678,15010315,Karnes,Karnes County,A,,14710,5796,+28.9089957,-097.8522048,06,,,11855,10009,6619,1100,71,131,4,2084,1846,1808,18,82,0,0,1669,3,0,0,8,0,0,16,12,0,0,30,2,0,0,2,3,0,17,4,2,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11855,5805,6050,5888,4614,1063,26,130,1,54,162,153,13,72,0,0,51,3,0,0,3,0,0,2,9,0,0,6,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000130,0500000US48257,48257,3,7,48,01779801,257,H1,01383914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100,1,206,19124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022222600,69502488,Kaufman,Kaufman County,A,,145310,51228,+32.5989442,-096.2883773,06,,,103646,92091,66003,14767,1013,1630,68,8610,11555,11199,514,1856,276,33,8044,108,23,11,148,9,0,136,17,23,1,327,102,11,8,32,26,0,120,13,5,1,5,0,3,0,1,0,0,0,0,0,28,1,0,19,0,0,0,3,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,103646,22171,81475,77962,60951,14594,501,1593,57,266,3513,3343,488,1748,254,29,605,98,23,11,61,5,0,2,17,2,0,164,91,10,8,1,26,0,16,9,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000131,0500000US48259,48259,3,7,48,01779801,259,H1,01383915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41700,1,484,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715747612,1496797,Kendall,Kendall County,A,,44279,18330,+29.9435246,-098.7092693,06,,,34179,30001,27402,245,227,300,30,1797,4178,4032,66,523,148,17,3189,11,3,0,0,0,1,43,15,3,13,133,1,0,0,14,0,0,82,12,19,0,0,0,3,0,2,0,0,0,0,0,13,1,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34179,6743,27436,26467,25680,224,107,278,27,151,969,944,59,473,136,12,239,9,0,0,0,0,1,1,13,1,0,20,0,0,0,0,0,0,6,12,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000132,0500000US48261,48261,3,7,48,01779801,261,H1,01383916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28780,2,204,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777657843,1261927310,Kenedy,Kenedy County,A,,350,196,+26.8902129,-097.5911434,06,,,267,187,121,1,0,0,0,65,80,74,0,1,0,0,68,0,0,0,1,0,0,1,0,3,0,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,202,65,62,60,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000133,0500000US48263,48263,3,7,48,01779801,263,H1,01383917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2337482031,1065195,Kent,Kent County,A,,753,522,+33.1847797,-100.7697199,06,,,608,586,551,2,6,1,0,26,22,13,0,0,0,0,11,0,0,0,1,0,0,0,1,0,0,7,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,608,63,545,540,532,2,3,0,0,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
PLST,TX,050,00,00,000,03,0000134,0500000US48265,48265,3,7,48,01779801,265,H1,01383918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28500,2,314,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857617603,10231764,Kerr,Kerr County,A,,52598,25200,+30.0599530,-099.3533388,06,,,43270,38048,33866,627,253,461,50,2791,5222,5091,95,678,93,25,4088,11,0,0,25,0,0,33,14,18,11,118,6,2,0,9,7,1,78,3,7,1,0,0,0,0,0,4,0,0,0,0,9,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,43270,9564,33706,32488,31154,576,132,442,39,145,1218,1190,78,609,84,25,364,9,0,0,7,0,0,0,12,0,2,23,4,0,0,7,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000135,0500000US48267,48267,3,7,48,01779801,267,H1,01383919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3240024039,505509,Kimble,Kimble County,A,,4286,2767,+30.4794720,-099.7463959,06,,,3557,3299,2971,8,23,34,3,260,258,234,7,44,5,0,174,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3557,704,2853,2779,2713,8,14,33,3,8,74,62,7,41,5,0,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
PLST,TX,050,00,00,000,03,0000136,0500000US48269,48269,3,7,48,01779801,269,H1,01383920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359150569,6396290,King,King County,A,,265,171,+33.6142675,-100.2453455,06,,,189,185,174,0,0,0,4,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,20,169,169,165,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000137,0500000US48271,48271,3,7,48,01779801,271,H1,01383921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523765247,11885327,Kinney,Kinney County,A,,3129,1521,+29.3470865,-100.4177003,06,,,2574,2028,1741,36,31,10,2,208,546,530,0,35,10,3,478,0,0,0,0,0,2,0,0,2,0,8,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2574,1097,1477,1411,1332,35,21,10,2,11,66,58,0,25,10,3,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000138,0500000US48273,48273,3,7,48,01779801,273,H1,01383922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28780,2,204,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282572444,541041659,Kleberg,Kleberg County,A,,31040,13948,+27.4387348,-097.6606203,06,,,23791,17962,13293,897,205,700,1,2866,5829,5738,54,160,67,2,5374,1,5,0,21,4,3,31,1,15,0,82,8,0,0,3,0,0,56,1,8,0,0,6,0,0,0,0,0,0,0,0,9,2,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23791,16147,7644,7345,5678,844,70,680,1,72,299,291,32,112,54,2,83,1,0,0,0,0,1,4,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000139,0500000US48275,48275,3,7,48,01779801,275,H1,01383923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203098614,12587673,Knox,Knox County,A,,3353,1801,+33.6118897,-099.7303563,06,,,2526,2305,1866,116,9,8,0,306,221,220,13,38,4,0,152,4,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,709,1817,1731,1594,116,8,8,0,5,86,85,13,38,4,0,18,4,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000140,0500000US48277,48277,3,7,48,01779801,277,H1,01383925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37580,2,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349976646,66748710,Lamar,Lamar County,A,,50088,22644,+33.6672628,-095.5703477,06,,,38400,36051,29048,4763,620,371,22,1227,2349,2245,183,1024,56,3,871,51,6,3,19,1,1,13,9,4,1,87,40,4,0,11,0,2,13,0,3,0,8,0,3,0,3,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,11,1,0,0,0,0,3,1,2,0,0,0,0,0,0,38400,2679,35721,34113,28388,4730,533,367,17,78,1608,1537,181,990,53,3,232,51,6,3,7,0,1,0,9,0,1,68,40,4,0,5,0,2,3,0,0,0,8,0,3,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000141,0500000US48279,48279,3,7,48,01779801,279,H1,01383926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631897589,3973764,Lamb,Lamb County,A,,13045,5882,+34.0688615,-102.3480182,06,,,9511,7441,5596,315,61,10,9,1450,2070,2041,14,72,2,0,1922,4,0,0,4,1,0,17,5,0,0,25,2,2,0,1,4,0,10,0,1,0,4,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9511,4999,4512,4390,4064,291,13,3,5,14,122,105,14,65,2,0,15,4,0,0,0,0,0,0,5,0,0,13,2,2,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PLST,TX,050,00,00,000,03,0000142,0500000US48281,48281,3,7,48,01779801,281,H1,01383927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28660,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845440041,2749903,Lampasas,Lampasas County,A,,21627,9704,+31.1967308,-098.2408885,06,,,16856,15163,13153,597,186,207,64,956,1693,1622,90,362,110,8,979,4,1,0,25,0,0,16,12,10,5,57,11,5,0,3,12,4,21,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,16856,2739,14117,13416,12417,570,94,202,64,69,701,667,81,328,108,8,119,4,1,0,1,0,0,3,12,2,0,31,11,1,0,0,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000143,0500000US48283,48283,3,7,48,01779801,283,H1,01383924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3850545747,19503739,La Salle,La Salle County,A,,6664,2582,+28.3510976,-099.0967743,06,,,5268,3676,2640,225,17,5,0,789,1592,1564,0,40,3,3,1506,0,0,0,0,3,0,7,0,2,0,28,3,0,0,9,1,0,10,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5268,3667,1601,1561,1332,217,3,4,0,5,40,36,0,15,3,0,15,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000144,0500000US48285,48285,3,7,48,01779801,285,H1,01383928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511535248,1882216,Lavaca,Lavaca County,A,,20337,10456,+29.3825778,-096.9236334,06,,,15681,14456,12626,888,78,54,5,805,1225,1183,66,146,6,4,941,4,0,0,6,3,0,6,1,0,0,35,10,0,0,10,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15681,2523,13158,12838,11876,859,21,54,5,23,320,302,64,125,6,4,95,4,0,0,1,2,0,0,1,0,0,15,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000145,0500000US48287,48287,3,7,48,01779801,287,H1,01383929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629204766,13122562,Lee,Lee County,A,,17478,7860,+30.3214983,-096.9768226,06,,,13173,11834,9304,1268,83,49,2,1128,1339,1292,47,215,16,0,992,1,0,1,5,5,0,8,2,0,0,41,15,0,0,9,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,13173,2800,10373,9997,8632,1254,40,45,1,25,376,357,47,208,13,0,82,1,0,0,1,3,0,0,2,0,0,18,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
